chr,start,stop
NW_003576963.1,487739.0,502709.0
NW_003576963.1,506817.0,539661.0
NW_003576963.1,542535.0,560651.0
NW_003576963.1,564014.0,581311.0
NW_003576963.1,600117.0,621946.0
NW_003576963.1,726512.0,745289.0
NW_003576963.1,753072.0,761675.0
NW_003576963.1,765961.0,787076.0
NW_003576963.1,790951.0,808616.0
NW_003576963.1,957868.0,978199.0
NW_003576963.1,1021883.0,1024443.0
NW_003576963.1,1059530.0,1086702.0
NW_003576963.1,1088664.0,1091500.0
NW_003576963.1,1107838.0,1121269.0
NW_003576963.1,1158555.0,1173813.0
NW_003576963.1,1183942.0,1199136.0
NW_003576963.1,1203842.0,1211321.0
NW_003576963.1,1211905.0,1279577.0
NW_003576963.1,1279653.0,1286810.0
NW_003576963.1,1290642.0,1302411.0
NW_003576963.1,1305248.0,1327637.0
NW_003576963.1,1329792.0,1349176.0
NW_003576963.1,1352367.0,1384277.0
NW_003576963.1,1392499.0,1407819.0
NW_003576963.1,1482123.0,1496103.0
NW_003576963.1,1501588.0,1510199.0
NW_003576963.1,1512592.0,1518346.0
NW_003576963.1,1519931.0,1530576.0
NW_003576963.1,1549027.0,1577318.0
NW_003576963.1,1618958.0,1666361.0
NW_003576963.1,1667589.0,1670764.0
NW_003576964.1,12946.0,77600.0
NW_003576964.1,90114.0,95639.0
NW_003576964.1,109705.0,120096.0
NW_003576964.1,122579.0,135807.0
NW_003576964.1,137242.0,155462.0
NW_003576964.1,160279.0,258375.0
NW_003576964.1,314565.0,368730.0
NW_003576964.1,375021.0,398603.0
NW_003576964.1,417356.0,431790.0
NW_003576964.1,433259.0,438981.0
NW_003576964.1,440306.0,451658.0
NW_003576964.1,453154.0,538678.0
NW_003576964.1,639922.0,642678.0
NW_003576964.1,678147.0,700756.0
NW_003576964.1,703195.0,714567.0
NW_003576964.1,716239.0,731656.0
NW_003576964.1,737207.0,802847.0
NW_003576964.1,811021.0,851547.0
NW_003576964.1,858394.0,886700.0
NW_003576964.1,888791.0,918940.0
NW_003576964.1,933600.0,1021091.0
NW_003576964.1,1053729.0,1059216.0
NW_003576964.1,1062852.0,1068483.0
NW_003576964.1,1069366.0,1076921.0
NW_003576964.1,1114378.0,1205127.0
NW_003576964.1,1232399.0,1271867.0
NW_003576964.1,1282728.0,1286068.0
NW_003576964.1,1291415.0,1307038.0
NW_003576964.1,1312570.0,1397826.0
NW_003576964.1,1405494.0,1457164.0
NW_003576964.1,1473340.0,1528132.0
NW_003576964.1,1537666.0,1546759.0
NW_003576964.1,1556344.0,1564834.0
NW_003576964.1,1569826.0,1582059.0
NW_003576964.1,1584251.0,1614909.0
NW_003576964.1,1622613.0,1627025.0
NW_003576964.1,1681562.0,1715750.0
NW_003576964.1,1718493.0,1730467.0
NW_003576964.1,1739569.0,1756942.0
NW_003576964.1,1788112.0,1813736.0
NW_003576964.1,1814665.0,1828185.0
NW_003576964.1,1836943.0,1858703.0
NW_003576964.1,1859960.0,1913261.0
NW_003576964.1,1913514.0,1925052.0
NW_003576964.1,1929410.0,1975707.0
NW_003576964.1,1979401.0,2013661.0
NW_003576964.1,2072253.0,2075994.0
NW_003576964.1,2130133.0,2169275.0
NW_003576964.1,2181753.0,2191006.0
NW_003576964.1,2195398.0,2239157.0
NW_003576964.1,2243782.0,2251586.0
NW_003576964.1,2256983.0,2272587.0
NW_003576964.1,2276122.0,2286411.0
NW_003576964.1,2291527.0,2327226.0
NW_003576965.1,10536.0,27084.0
NW_003576965.1,35434.0,55338.0
NW_003576965.1,103485.0,172539.0
NW_003576965.1,183531.0,375401.0
NW_003576965.1,429682.0,436029.0
NW_003576965.1,476844.0,506618.0
NW_003576965.1,517323.0,520509.0
NW_003576965.1,569301.0,592957.0
NW_003576965.1,602175.0,620302.0
NW_003576965.1,621688.0,626434.0
NW_003576965.1,633901.0,641155.0
NW_003576965.1,649012.0,661986.0
NW_003576965.1,672656.0,694444.0
NW_003576965.1,713410.0,855901.0
NW_003576965.1,871187.0,913048.0
NW_003576965.1,917594.0,1051387.0
NW_003576965.1,1173962.0,1185195.0
NW_003576965.1,1188734.0,1224633.0
NW_003576965.1,1227910.0,1250808.0
NW_003576965.1,1251766.0,1276420.0
NW_003576965.1,1277273.0,1301933.0
NW_003576965.1,1302502.0,1332036.0
NW_003576965.1,1351329.0,1362492.0
NW_003576965.1,1373731.0,1397745.0
NW_003576965.1,1415617.0,1434172.0
NW_003576965.1,1435889.0,1461550.0
NW_003576965.1,1467291.0,1488081.0
NW_003576965.1,1492090.0,1513635.0
NW_003576965.1,1542265.0,1549100.0
NW_003576965.1,1570086.0,1574078.0
NW_003576965.1,1575209.0,1657934.0
NW_003576965.1,1669588.0,1693177.0
NW_003576965.1,1878203.0,1886933.0
NW_003576966.1,86709.0,100649.0
NW_003576966.1,102757.0,108444.0
NW_003576966.1,111959.0,120924.0
NW_003576966.1,190458.0,206337.0
NW_003576966.1,232555.0,264810.0
NW_003576966.1,281818.0,284948.0
NW_003576966.1,303177.0,325205.0
NW_003576966.1,338258.0,359777.0
NW_003576966.1,363638.0,414847.0
NW_003576966.1,415100.0,503326.0
NW_003576966.1,504226.0,523390.0
NW_003576966.1,526769.0,568264.0
NW_003576966.1,580460.0,591968.0
NW_003576966.1,610747.0,627969.0
NW_003576966.1,628007.0,638523.0
NW_003576966.1,642317.0,671799.0
NW_003576966.1,672002.0,687274.0
NW_003576966.1,692783.0,758008.0
NW_003576966.1,820470.0,826454.0
NW_003576966.1,847289.0,853833.0
NW_003576966.1,854098.0,884712.0
NW_003576966.1,890505.0,924073.0
NW_003576966.1,1004924.0,1013985.0
NW_003576966.1,1044110.0,1057610.0
NW_003576966.1,1079817.0,1104083.0
NW_003576966.1,1112080.0,1130582.0
NW_003576966.1,1132266.0,1138041.0
NW_003576966.1,1139022.0,1169991.0
NW_003576966.1,1188092.0,1215949.0
NW_003576966.1,1217637.0,1235031.0
NW_003576966.1,1268505.0,1316807.0
NW_003576966.1,1324034.0,1393720.0
NW_003576966.1,1399350.0,1438360.0
NW_003576966.1,1483946.0,1490931.0
NW_003576966.1,1648826.0,1701829.0
NW_003576966.1,1716923.0,1808576.0
NW_003576966.1,1827653.0,1836679.0
NW_003576966.1,1838385.0,1849161.0
NW_003576966.1,1867964.0,1890148.0
NW_003576966.1,1911825.0,1931920.0
NW_003576966.1,1934465.0,1949565.0
NW_003576966.1,2008582.0,2012840.0
NW_003576966.1,2015224.0,2040005.0
NW_003576966.1,2047355.0,2058201.0
NW_003576966.1,2059132.0,2068691.0
NW_003576966.1,2078174.0,2082160.0
NW_003576966.1,2090315.0,2099762.0
NW_003576966.1,2171869.0,2175086.0
NW_003576966.1,2194028.0,2283728.0
NW_003576966.1,2283904.0,2285975.0
NW_003576966.1,2292919.0,2303522.0
NW_003576966.1,2303836.0,2388035.0
NW_003576967.1,13468.0,42879.0
NW_003576967.1,97456.0,103741.0
NW_003576967.1,109489.0,143275.0
NW_003576967.1,162661.0,179361.0
NW_003576967.1,187894.0,189966.0
NW_003576967.1,218203.0,244165.0
NW_003576967.1,258962.0,267873.0
NW_003576967.1,267950.0,338790.0
NW_003576967.1,341601.0,398521.0
NW_003576967.1,400906.0,402979.0
NW_003576967.1,406271.0,425458.0
NW_003576967.1,432773.0,440896.0
NW_003576967.1,485540.0,491430.0
NW_003576967.1,501294.0,508215.0
NW_003576967.1,510210.0,529523.0
NW_003576967.1,530676.0,537140.0
NW_003576967.1,539112.0,547058.0
NW_003576967.1,548152.0,552455.0
NW_003576967.1,560916.0,573204.0
NW_003576967.1,590615.0,597372.0
NW_003576967.1,633043.0,661686.0
NW_003576967.1,667248.0,693426.0
NW_003576967.1,700508.0,708376.0
NW_003576967.1,857890.0,873234.0
NW_003576967.1,902374.0,924559.0
NW_003576967.1,1114221.0,1123507.0
NW_003576967.1,1125738.0,1137517.0
NW_003576967.1,1139518.0,1151182.0
NW_003576967.1,1235662.0,1251027.0
NW_003576967.1,1273643.0,1288986.0
NW_003576967.1,1301888.0,1312107.0
NW_003576967.1,1313766.0,1322380.0
NW_003576967.1,1324702.0,1361185.0
NW_003576968.1,3626.0,55160.0
NW_003576968.1,58573.0,112528.0
NW_003576968.1,438436.0,565411.0
NW_003576968.1,585441.0,610267.0
NW_003576968.1,845022.0,854113.0
NW_003576968.1,861471.0,864645.0
NW_003576968.1,865492.0,883156.0
NW_003576968.1,899224.0,989678.0
NW_003576968.1,1061741.0,1102239.0
NW_003576968.1,1177101.0,1185453.0
NW_003576968.1,1186925.0,1195273.0
NW_003576968.1,1377436.0,1396416.0
NW_003576968.1,1401597.0,1413936.0
NW_003576968.1,1508421.0,1518120.0
NW_003576968.1,1519016.0,1536019.0
NW_003576968.1,1557446.0,1570501.0
NW_003576968.1,1572379.0,1578190.0
NW_003576968.1,1586863.0,1595921.0
NW_003576968.1,1634496.0,1792787.0
NW_003576968.1,1795847.0,1857490.0
NW_003576968.1,1860989.0,1890972.0
NW_003576968.1,1899229.0,1930821.0
NW_003576968.1,1932156.0,1938418.0
NW_003576969.1,4154.0,58536.0
NW_003576969.1,96088.0,108683.0
NW_003576969.1,113530.0,149341.0
NW_003576969.1,150023.0,183855.0
NW_003576969.1,193622.0,209348.0
NW_003576969.1,211818.0,259130.0
NW_003576969.1,260392.0,279080.0
NW_003576969.1,281296.0,290745.0
NW_003576969.1,293035.0,345400.0
NW_003576969.1,349048.0,358281.0
NW_003576969.1,416680.0,492164.0
NW_003576969.1,505281.0,522037.0
NW_003576969.1,529321.0,545653.0
NW_003576969.1,566463.0,572280.0
NW_003576969.1,601253.0,627693.0
NW_003576969.1,632985.0,637374.0
NW_003576969.1,669054.0,687978.0
NW_003576969.1,691371.0,702585.0
NW_003576969.1,702852.0,711152.0
NW_003576969.1,715245.0,720006.0
NW_003576969.1,720110.0,740611.0
NW_003576969.1,742789.0,802175.0
NW_003576969.1,1001386.0,1017891.0
NW_003576969.1,1023373.0,1084629.0
NW_003576969.1,1109126.0,1200659.0
NW_003576969.1,1214122.0,1232197.0
NW_003576969.1,1236024.0,1244194.0
NW_003576969.1,1247554.0,1258676.0
NW_003576969.1,1266784.0,1298526.0
NW_003576969.1,1316889.0,1327749.0
NW_003576969.1,1328510.0,1343084.0
NW_003576969.1,1363975.0,1427907.0
NW_003576969.1,1448998.0,1477533.0
NW_003576969.1,1498202.0,1504145.0
NW_003576969.1,1504846.0,1604629.0
NW_003576970.1,27897.0,133946.0
NW_003576970.1,180719.0,199810.0
NW_003576970.1,247619.0,265043.0
NW_003576970.1,274236.0,289036.0
NW_003576970.1,298483.0,301730.0
NW_003576970.1,303100.0,311674.0
NW_003576970.1,317851.0,320384.0
NW_003576970.1,343021.0,345412.0
NW_003576970.1,467885.0,480549.0
NW_003576970.1,481690.0,500029.0
NW_003576970.1,504466.0,522554.0
NW_003576970.1,564392.0,586883.0
NW_003576970.1,591560.0,632459.0
NW_003576970.1,642163.0,657549.0
NW_003576970.1,661536.0,666929.0
NW_003576970.1,672524.0,684845.0
NW_003576970.1,700955.0,703027.0
NW_003576970.1,707186.0,733554.0
NW_003576970.1,737411.0,755843.0
NW_003576970.1,769664.0,824210.0
NW_003576970.1,922779.0,966142.0
NW_003576970.1,1044201.0,1049030.0
NW_003576970.1,1052094.0,1084783.0
NW_003576970.1,1089809.0,1100502.0
NW_003576970.1,1110450.0,1147199.0
NW_003576970.1,1194488.0,1227049.0
NW_003576970.1,1248461.0,1272777.0
NW_003576970.1,1308464.0,1312334.0
NW_003576970.1,1333493.0,1362176.0
NW_003576970.1,1364796.0,1369816.0
NW_003576970.1,1372469.0,1419009.0
NW_003576970.1,1419927.0,1436560.0
NW_003576970.1,1460913.0,1493107.0
NW_003576970.1,1503206.0,1530194.0
NW_003576970.1,1538534.0,1553899.0
NW_003576970.1,1562206.0,1610097.0
NW_003576970.1,1611969.0,1628799.0
NW_003576970.1,1635337.0,1694021.0
NW_003576970.1,1705708.0,1736161.0
NW_003576970.1,1749864.0,1762530.0
NW_003576971.1,36856.0,149185.0
NW_003576971.1,156172.0,182573.0
NW_003576971.1,204976.0,227105.0
NW_003576971.1,236709.0,239174.0
NW_003576971.1,299460.0,319273.0
NW_003576971.1,324856.0,423312.0
NW_003576971.1,423567.0,459497.0
NW_003576971.1,460286.0,465997.0
NW_003576971.1,466204.0,475504.0
NW_003576971.1,513028.0,569523.0
NW_003576971.1,572835.0,619372.0
NW_003576971.1,619821.0,672892.0
NW_003576971.1,675193.0,697519.0
NW_003576971.1,701627.0,795741.0
NW_003576971.1,811072.0,878091.0
NW_003576971.1,878113.0,935950.0
NW_003576971.1,937096.0,963564.0
NW_003576971.1,965365.0,989789.0
NW_003576971.1,989817.0,1015886.0
NW_003576971.1,1023322.0,1025403.0
NW_003576971.1,1085100.0,1179001.0
NW_003576971.1,1205733.0,1210944.0
NW_003576971.1,1232502.0,1332862.0
NW_003576971.1,1337123.0,1370369.0
NW_003576971.1,1375520.0,1479310.0
NW_003576971.1,1488033.0,1542950.0
NW_003576971.1,1549745.0,1556954.0
NW_003576971.1,1561778.0,1566377.0
NW_003576971.1,1568756.0,1574149.0
NW_003576971.1,1578997.0,1600013.0
NW_003576971.1,1603836.0,1616579.0
NW_003576971.1,1619866.0,1648229.0
NW_003576971.1,1649734.0,1671231.0
NW_003576971.1,1678654.0,1697656.0
NW_003576971.1,1700304.0,1702678.0
NW_003576971.1,1713171.0,1715545.0
NW_003576971.1,1717650.0,1720170.0
NW_003576971.1,1721614.0,1752395.0
NW_003576971.1,1766681.0,1769149.0
NW_003576971.1,1776914.0,1788370.0
NW_003576971.1,1800335.0,1912699.0
NW_003576971.1,1949342.0,1967024.0
NW_003576971.1,1967872.0,1969944.0
NW_003576971.1,1988930.0,2010248.0
NW_003576971.1,2037514.0,2044556.0
NW_003576971.1,2045429.0,2071018.0
NW_003576971.1,2084151.0,2093718.0
NW_003576971.1,2102608.0,2131555.0
NW_003576971.1,2140447.0,2168270.0
NW_003576972.1,25917.0,51507.0
NW_003576972.1,117006.0,131902.0
NW_003576972.1,134607.0,142004.0
NW_003576972.1,166027.0,194608.0
NW_003576972.1,220701.0,249334.0
NW_003576972.1,251106.0,271895.0
NW_003576972.1,276061.0,305341.0
NW_003576972.1,305856.0,321810.0
NW_003576972.1,325038.0,332776.0
NW_003576972.1,392952.0,402252.0
NW_003576972.1,412660.0,424443.0
NW_003576972.1,539959.0,580838.0
NW_003576972.1,602406.0,611848.0
NW_003576972.1,614163.0,662286.0
NW_003576972.1,664045.0,682255.0
NW_003576972.1,702235.0,759519.0
NW_003576972.1,802180.0,816209.0
NW_003576972.1,835742.0,864255.0
NW_003576972.1,947559.0,981146.0
NW_003576972.1,985913.0,1020857.0
NW_003576972.1,1034762.0,1042985.0
NW_003576972.1,1135614.0,1138858.0
NW_003576972.1,1147106.0,1169758.0
NW_003576972.1,1173383.0,1203361.0
NW_003576972.1,1232723.0,1235650.0
NW_003576972.1,1235920.0,1248418.0
NW_003576972.1,1253147.0,1270677.0
NW_003576973.1,2457.0,4529.0
NW_003576973.1,7188.0,35121.0
NW_003576973.1,46798.0,52148.0
NW_003576973.1,53460.0,146835.0
NW_003576973.1,161955.0,175824.0
NW_003576973.1,175879.0,192730.0
NW_003576973.1,207253.0,213580.0
NW_003576973.1,220147.0,264950.0
NW_003576973.1,350511.0,356325.0
NW_003576973.1,362371.0,365249.0
NW_003576973.1,379599.0,388005.0
NW_003576973.1,389745.0,409877.0
NW_003576973.1,425159.0,466238.0
NW_003576973.1,593440.0,595511.0
NW_003576973.1,653113.0,661939.0
NW_003576973.1,665561.0,677083.0
NW_003576973.1,677716.0,688874.0
NW_003576973.1,694303.0,737220.0
NW_003576973.1,744238.0,761865.0
NW_003576973.1,767389.0,776561.0
NW_003576973.1,776562.0,813896.0
NW_003576973.1,837294.0,979278.0
NW_003576973.1,982746.0,1004099.0
NW_003576973.1,1005939.0,1014755.0
NW_003576973.1,1017321.0,1055545.0
NW_003576973.1,1060180.0,1123842.0
NW_003576973.1,1130798.0,1140541.0
NW_003576973.1,1165282.0,1179622.0
NW_003576973.1,1239384.0,1244471.0
NW_003576974.1,4894.0,14398.0
NW_003576974.1,16995.0,27380.0
NW_003576974.1,30643.0,37810.0
NW_003576974.1,221109.0,357701.0
NW_003576974.1,376453.0,383315.0
NW_003576974.1,414542.0,427993.0
NW_003576974.1,430570.0,448002.0
NW_003576974.1,468188.0,486576.0
NW_003576974.1,490825.0,498181.0
NW_003576974.1,500240.0,511454.0
NW_003576974.1,511697.0,558888.0
NW_003576974.1,628718.0,640830.0
NW_003576974.1,642443.0,668107.0
NW_003576974.1,704796.0,738205.0
NW_003576974.1,740724.0,772807.0
NW_003576974.1,773367.0,1101202.0
NW_003576974.1,1242882.0,1327176.0
NW_003576974.1,1380357.0,1383301.0
NW_003576974.1,1384045.0,1390809.0
NW_003576974.1,1390859.0,1404711.0
NW_003576975.1,106917.0,119386.0
NW_003576975.1,124520.0,142069.0
NW_003576975.1,145527.0,184310.0
NW_003576975.1,186095.0,304416.0
NW_003576975.1,402217.0,417051.0
NW_003576975.1,418321.0,432538.0
NW_003576975.1,434673.0,443425.0
NW_003576975.1,471268.0,485843.0
NW_003576975.1,508701.0,566934.0
NW_003576975.1,573499.0,599961.0
NW_003576975.1,618412.0,634652.0
NW_003576975.1,655377.0,666940.0
NW_003576975.1,669586.0,690012.0
NW_003576975.1,773078.0,778174.0
NW_003576975.1,782686.0,802005.0
NW_003576975.1,804731.0,814437.0
NW_003576975.1,819584.0,837690.0
NW_003576975.1,838209.0,849140.0
NW_003576975.1,854887.0,877019.0
NW_003576975.1,917013.0,952992.0
NW_003576975.1,1021654.0,1092264.0
NW_003576975.1,1096935.0,1111264.0
NW_003576975.1,1117052.0,1129094.0
NW_003576975.1,1135337.0,1146399.0
NW_003576975.1,1156382.0,1167090.0
NW_003576975.1,1170487.0,1181714.0
NW_003576975.1,1184656.0,1195212.0
NW_003576975.1,1217821.0,1225700.0
NW_003576976.1,48680.0,89328.0
NW_003576976.1,91573.0,224897.0
NW_003576976.1,229866.0,245931.0
NW_003576976.1,247566.0,263016.0
NW_003576976.1,393189.0,398105.0
NW_003576976.1,410040.0,418039.0
NW_003576976.1,444525.0,577067.0
NW_003576976.1,593885.0,615175.0
NW_003576976.1,620231.0,656812.0
NW_003576976.1,667272.0,679610.0
NW_003576976.1,680946.0,729364.0
NW_003576976.1,750392.0,763265.0
NW_003576976.1,770405.0,808653.0
NW_003576976.1,809317.0,814894.0
NW_003576976.1,861364.0,929260.0
NW_003576976.1,931635.0,944534.0
NW_003576976.1,955351.0,966536.0
NW_003576976.1,969901.0,1001736.0
NW_003576976.1,1028164.0,1069986.0
NW_003576976.1,1110361.0,1112908.0
NW_003576976.1,1116901.0,1121347.0
NW_003576977.1,83149.0,122832.0
NW_003576977.1,137725.0,148954.0
NW_003576977.1,180592.0,226764.0
NW_003576977.1,227973.0,234359.0
NW_003576977.1,238603.0,248624.0
NW_003576977.1,255744.0,287441.0
NW_003576977.1,295149.0,299993.0
NW_003576977.1,302182.0,327703.0
NW_003576977.1,386672.0,436724.0
NW_003576977.1,475840.0,483395.0
NW_003576977.1,484116.0,487726.0
NW_003576977.1,557235.0,564788.0
NW_003576977.1,575268.0,690791.0
NW_003576977.1,698902.0,737006.0
NW_003576977.1,750487.0,759919.0
NW_003576977.1,764786.0,773213.0
NW_003576977.1,814675.0,817997.0
NW_003576977.1,914485.0,929586.0
NW_003576977.1,930606.0,978350.0
NW_003576977.1,1027129.0,1085903.0
NW_003576977.1,1139177.0,1161441.0
NW_003576977.1,1161588.0,1177686.0
NW_003576977.1,1182573.0,1188651.0
NW_003576977.1,1197133.0,1200929.0
NW_003576977.1,1219052.0,1237885.0
NW_003576977.1,1250467.0,1255833.0
NW_003576978.1,61198.0,83750.0
NW_003576978.1,251041.0,271991.0
NW_003576978.1,317411.0,324922.0
NW_003576978.1,341006.0,345687.0
NW_003576978.1,351376.0,355945.0
NW_003576978.1,367305.0,373968.0
NW_003576978.1,375387.0,397108.0
NW_003576978.1,397191.0,462793.0
NW_003576978.1,473524.0,480573.0
NW_003576978.1,533265.0,546621.0
NW_003576978.1,558042.0,561762.0
NW_003576978.1,566659.0,578391.0
NW_003576978.1,593406.0,606033.0
NW_003576978.1,617773.0,646766.0
NW_003576978.1,648897.0,658638.0
NW_003576978.1,671609.0,687559.0
NW_003576978.1,717595.0,743042.0
NW_003576978.1,773338.0,787037.0
NW_003576978.1,799747.0,808336.0
NW_003576978.1,818860.0,864263.0
NW_003576978.1,868986.0,923343.0
NW_003576978.1,924788.0,934597.0
NW_003576978.1,935604.0,957652.0
NW_003576978.1,961108.0,971501.0
NW_003576978.1,1021293.0,1125571.0
NW_003576978.1,1129264.0,1138482.0
NW_003576978.1,1152651.0,1166483.0
NW_003576979.1,16208.0,20818.0
NW_003576979.1,42687.0,44759.0
NW_003576979.1,45504.0,87869.0
NW_003576979.1,114077.0,204688.0
NW_003576979.1,207079.0,220183.0
NW_003576979.1,225944.0,268400.0
NW_003576979.1,276454.0,311643.0
NW_003576979.1,312540.0,320159.0
NW_003576979.1,324490.0,331396.0
NW_003576979.1,334649.0,343655.0
NW_003576979.1,344380.0,350612.0
NW_003576979.1,352033.0,379259.0
NW_003576979.1,381854.0,397262.0
NW_003576979.1,404198.0,418032.0
NW_003576979.1,418554.0,434533.0
NW_003576979.1,445439.0,506490.0
NW_003576979.1,509346.0,527927.0
NW_003576979.1,544999.0,663080.0
NW_003576979.1,669811.0,695962.0
NW_003576979.1,700344.0,714081.0
NW_003576979.1,718612.0,737614.0
NW_003576979.1,747971.0,760751.0
NW_003576979.1,760805.0,770881.0
NW_003576979.1,775466.0,794479.0
NW_003576979.1,799527.0,819451.0
NW_003576979.1,822252.0,849773.0
NW_003576979.1,858323.0,899231.0
NW_003576979.1,905015.0,916979.0
NW_003576979.1,930018.0,936169.0
NW_003576979.1,999467.0,1001545.0
NW_003576979.1,1179706.0,1193735.0
NW_003576980.1,1073.0,11401.0
NW_003576980.1,17482.0,72924.0
NW_003576980.1,81435.0,106800.0
NW_003576980.1,113524.0,134016.0
NW_003576980.1,151894.0,161320.0
NW_003576980.1,164051.0,167493.0
NW_003576980.1,172219.0,209365.0
NW_003576980.1,216511.0,249541.0
NW_003576980.1,253898.0,265949.0
NW_003576980.1,269698.0,275237.0
NW_003576980.1,277241.0,291023.0
NW_003576980.1,291776.0,314932.0
NW_003576980.1,319960.0,346238.0
NW_003576980.1,348367.0,471904.0
NW_003576980.1,472812.0,483917.0
NW_003576980.1,510175.0,523416.0
NW_003576980.1,535476.0,568797.0
NW_003576980.1,582221.0,596009.0
NW_003576980.1,597241.0,636103.0
NW_003576980.1,641993.0,662268.0
NW_003576980.1,675709.0,684438.0
NW_003576980.1,714842.0,738421.0
NW_003576980.1,782381.0,793493.0
NW_003576980.1,794622.0,814263.0
NW_003576980.1,815375.0,823545.0
NW_003576980.1,824966.0,853142.0
NW_003576980.1,858771.0,887647.0
NW_003576980.1,889516.0,908357.0
NW_003576980.1,908563.0,916191.0
NW_003576980.1,928786.0,954475.0
NW_003576980.1,958761.0,973964.0
NW_003576980.1,974763.0,989730.0
NW_003576980.1,989977.0,1015194.0
NW_003576980.1,1022061.0,1051949.0
NW_003576980.1,1059155.0,1064767.0
NW_003576980.1,1089513.0,1096025.0
NW_003576980.1,1102459.0,1110209.0
NW_003576980.1,1133893.0,1168560.0
NW_003576980.1,1172776.0,1197841.0
NW_003576980.1,1198609.0,1228883.0
NW_003576980.1,1241365.0,1272002.0
NW_003576980.1,1330066.0,1336204.0
NW_003576980.1,1338515.0,1379409.0
NW_003576980.1,1383823.0,1396077.0
NW_003576981.1,17193.0,32823.0
NW_003576981.1,88131.0,115109.0
NW_003576981.1,122721.0,153913.0
NW_003576981.1,155438.0,172735.0
NW_003576981.1,177013.0,205529.0
NW_003576981.1,218293.0,264190.0
NW_003576981.1,280715.0,298591.0
NW_003576981.1,322121.0,327464.0
NW_003576981.1,334506.0,336940.0
NW_003576981.1,364054.0,375861.0
NW_003576981.1,380391.0,463481.0
NW_003576981.1,472669.0,489961.0
NW_003576981.1,496617.0,516043.0
NW_003576981.1,554350.0,571070.0
NW_003576981.1,571782.0,585687.0
NW_003576981.1,605894.0,627542.0
NW_003576981.1,632491.0,636626.0
NW_003576981.1,672313.0,688116.0
NW_003576981.1,694198.0,711598.0
NW_003576981.1,711749.0,750460.0
NW_003576981.1,763565.0,827463.0
NW_003576981.1,832312.0,898196.0
NW_003576981.1,936627.0,943879.0
NW_003576981.1,947732.0,975245.0
NW_003576981.1,987659.0,993276.0
NW_003576981.1,994201.0,1001967.0
NW_003576981.1,1006262.0,1023057.0
NW_003576981.1,1033959.0,1049189.0
NW_003576981.1,1054134.0,1076192.0
NW_003576981.1,1096237.0,1119158.0
NW_003576981.1,1140831.0,1153475.0
NW_003576981.1,1182383.0,1194678.0
NW_003576981.1,1200676.0,1208932.0
NW_003576981.1,1212496.0,1255078.0
NW_003576981.1,1258308.0,1264784.0
NW_003576981.1,1286846.0,1291174.0
NW_003576981.1,1292372.0,1308809.0
NW_003576981.1,1319801.0,1341815.0
NW_003576981.1,1342106.0,1353004.0
