,chr,start,stop
118,Scaffold10,1138567.0,1138619.0
119,Scaffold10,1138760.0,1138818.0
120,Scaffold10,1139007.0,1139110.0
121,Scaffold10,1139716.0,1139817.0
122,Scaffold10,1140429.0,1140481.0
123,Scaffold10,1152487.0,1152577.0
124,Scaffold10,1153133.0,1153194.0
125,Scaffold10,1155628.0,1155686.0
126,Scaffold10,1156758.0,1156849.0
127,Scaffold10,1158430.0,1158496.0
128,Scaffold10,1160678.0,1160781.0
129,Scaffold10,1161931.0,1161980.0
130,Scaffold10,1164790.0,1164851.0
131,Scaffold10,1164888.0,1164952.0
132,Scaffold10,1166240.0,1166364.0
133,Scaffold10,1167843.0,1167938.0
134,Scaffold10,1169986.0,1170077.0
135,Scaffold10,1171070.0,1171120.0
136,Scaffold10,1184420.0,1184506.0
137,Scaffold10,1187209.0,1187261.0
138,Scaffold10,1193977.0,1194035.0
139,Scaffold10,1194037.0,1194098.0
140,Scaffold10,1208184.0,1208248.0
141,Scaffold10,1208781.0,1208830.0
142,Scaffold10,1208859.0,1208909.0
143,Scaffold10,1209749.0,1209844.0
144,Scaffold10,1239800.0,1239848.0
145,Scaffold10,1256561.0,1256626.0
146,Scaffold10,1257282.0,1257336.0
147,Scaffold10,1267966.0,1268048.0
148,Scaffold10,1270032.0,1270094.0
149,Scaffold10,1270266.0,1270320.0
150,Scaffold10,1271646.0,1271724.0
151,Scaffold10,1273183.0,1273232.0
152,Scaffold10,1275115.0,1275170.0
153,Scaffold10,1276128.0,1276209.0
154,Scaffold10,1277783.0,1277851.0
155,Scaffold10,1280068.0,1280118.0
156,Scaffold10,1283421.0,1283485.0
157,Scaffold10,1286549.0,1286607.0
158,Scaffold10,1288981.0,1289055.0
159,Scaffold10,1290415.0,1290470.0
160,Scaffold10,1290752.0,1290855.0
161,Scaffold10,1292846.0,1292939.0
162,Scaffold10,1292942.0,1293038.0
163,Scaffold10,1294041.0,1294098.0
164,Scaffold10,1295830.0,1295890.0
165,Scaffold10,1295895.0,1295950.0
166,Scaffold10,1297999.0,1298050.0
167,Scaffold10,1298462.0,1298517.0
168,Scaffold10,1309922.0,1309997.0
169,Scaffold10,1314442.0,1314500.0
170,Scaffold10,1319263.0,1319314.0
171,Scaffold10,1324149.0,1324205.0
172,Scaffold10,1374365.0,1374697.0
173,Scaffold10,1386407.0,1386506.0
174,Scaffold10,1395389.0,1395457.0
175,Scaffold10,1400013.0,1400068.0
176,Scaffold10,1410993.0,1411042.0
177,Scaffold10,1434912.0,1434962.0
178,Scaffold10,1439277.0,1439370.0
179,Scaffold10,1442716.0,1442779.0
180,Scaffold10,1442957.0,1443013.0
181,Scaffold10,1450990.0,1451043.0
182,Scaffold10,1452341.0,1452417.0
183,Scaffold10,1454355.0,1454420.0
184,Scaffold10,1454659.0,1454739.0
185,Scaffold10,1455768.0,1455816.0
186,Scaffold10,1482763.0,1482821.0
187,Scaffold10,1523579.0,1523637.0
188,Scaffold10,1526601.0,1526651.0
189,Scaffold10,1538565.0,1538618.0
190,Scaffold10,1580844.0,1580909.0
191,Scaffold10,1659478.0,1659527.0
192,Scaffold10,1671061.0,1671131.0
193,Scaffold10,1766791.0,1766872.0
194,Scaffold10,1766998.0,1767104.0
195,Scaffold10,1787079.0,1787157.0
196,Scaffold10,1791985.0,1792059.0
197,Scaffold10,1793264.0,1793326.0
198,Scaffold10,1797255.0,1797307.0
199,Scaffold10,1797376.0,1797440.0
200,Scaffold10,1797771.0,1797824.0
201,Scaffold10,1798662.0,1798736.0
202,Scaffold10,1799336.0,1799402.0
203,Scaffold10,1803620.0,1803681.0
204,Scaffold10,1805250.0,1805303.0
205,Scaffold10,1806961.0,1807030.0
206,Scaffold10,1807034.0,1807146.0
207,Scaffold10,1808195.0,1808253.0
208,Scaffold10,1809309.0,1809416.0
209,Scaffold10,1809446.0,1809505.0
210,Scaffold10,1810905.0,1810970.0
211,Scaffold10,1811876.0,1811945.0
212,Scaffold10,1816377.0,1816570.0
213,Scaffold10,1816711.0,1816764.0
214,Scaffold10,1818289.0,1818423.0
215,Scaffold10,1818937.0,1819098.0
216,Scaffold10,1819961.0,1820011.0
217,Scaffold10,1822089.0,1822181.0
218,Scaffold10,1822947.0,1823031.0
219,Scaffold10,1824674.0,1824744.0
220,Scaffold10,1826592.0,1826666.0
221,Scaffold10,1829389.0,1829449.0
222,Scaffold10,1829556.0,1829676.0
223,Scaffold10,1831322.0,1831461.0
224,Scaffold10,1831484.0,1831569.0
225,Scaffold10,1833885.0,1833956.0
226,Scaffold10,1834435.0,1834504.0
227,Scaffold10,1835953.0,1836027.0
228,Scaffold10,1836030.0,1836079.0
229,Scaffold10,1836382.0,1836454.0
230,Scaffold10,1836457.0,1836508.0
231,Scaffold10,1836539.0,1836588.0
232,Scaffold10,1836590.0,1836705.0
233,Scaffold10,1839089.0,1839244.0
234,Scaffold10,1840041.0,1840100.0
235,Scaffold10,1840119.0,1840315.0
236,Scaffold10,1841447.0,1841506.0
237,Scaffold10,1841521.0,1841574.0
238,Scaffold10,1845095.0,1845143.0
239,Scaffold10,1845838.0,1845958.0
240,Scaffold10,1848460.0,1848561.0
241,Scaffold10,1849820.0,1849909.0
242,Scaffold10,1849937.0,1849986.0
243,Scaffold10,1850588.0,1850637.0
244,Scaffold10,1851504.0,1851680.0
245,Scaffold10,1852660.0,1852711.0
246,Scaffold10,1855868.0,1855922.0
247,Scaffold10,1857680.0,1857765.0
248,Scaffold10,1857769.0,1857828.0
249,Scaffold10,1858336.0,1858434.0
250,Scaffold10,1859372.0,1859505.0
251,Scaffold10,1862965.0,1863037.0
252,Scaffold10,1865292.0,1865421.0
253,Scaffold10,1865424.0,1865493.0
254,Scaffold10,1866254.0,1866313.0
255,Scaffold10,1866525.0,1866577.0
256,Scaffold10,1866583.0,1866696.0
257,Scaffold10,1867182.0,1867238.0
258,Scaffold10,1867245.0,1867315.0
259,Scaffold10,1867382.0,1867441.0
260,Scaffold10,1868472.0,1868533.0
261,Scaffold10,1868653.0,1868736.0
262,Scaffold10,1872298.0,1872368.0
263,Scaffold10,1872412.0,1872464.0
264,Scaffold10,1873250.0,1873309.0
265,Scaffold10,1875776.0,1875860.0
266,Scaffold10,1875909.0,1876092.0
267,Scaffold10,1877907.0,1878160.0
268,Scaffold10,1878906.0,1878989.0
269,Scaffold10,1879821.0,1879964.0
270,Scaffold10,1881674.0,1881833.0
271,Scaffold10,1883418.0,1883532.0
272,Scaffold10,1883653.0,1883789.0
273,Scaffold10,1883925.0,1883982.0
274,Scaffold10,1884058.0,1884148.0
275,Scaffold10,1884182.0,1884232.0
276,Scaffold10,1885702.0,1885787.0
277,Scaffold10,1886789.0,1886901.0
278,Scaffold10,1888196.0,1888253.0
279,Scaffold10,1888605.0,1888674.0
280,Scaffold10,1888714.0,1888836.0
281,Scaffold10,1888938.0,1889072.0
282,Scaffold10,1889669.0,1889718.0
283,Scaffold10,1891181.0,1891250.0
284,Scaffold10,1892440.0,1892490.0
285,Scaffold10,1892623.0,1892730.0
286,Scaffold10,1895397.0,1895456.0
287,Scaffold10,1896100.0,1896195.0
288,Scaffold10,1896275.0,1896327.0
289,Scaffold10,1896614.0,1896722.0
290,Scaffold10,1897661.0,1897728.0
291,Scaffold10,1898126.0,1898182.0
292,Scaffold10,1903195.0,1903257.0
293,Scaffold10,1903338.0,1903416.0
294,Scaffold10,1903457.0,1903517.0
295,Scaffold10,1904852.0,1904940.0
296,Scaffold10,1907620.0,1907698.0
297,Scaffold10,1907701.0,1907822.0
298,Scaffold10,1908652.0,1908738.0
299,Scaffold10,1908897.0,1908979.0
300,Scaffold10,1909134.0,1909212.0
301,Scaffold10,1910700.0,1910849.0
302,Scaffold10,1910872.0,1910981.0
303,Scaffold10,1916727.0,1916823.0
304,Scaffold10,1920475.0,1920558.0
305,Scaffold10,1920954.0,1921009.0
306,Scaffold10,1931635.0,1931696.0
307,Scaffold10,1933507.0,1933569.0
308,Scaffold10,1934809.0,1934873.0
309,Scaffold10,1934922.0,1934972.0
310,Scaffold10,1939128.0,1939223.0
311,Scaffold10,1939481.0,1939573.0
312,Scaffold10,1939584.0,1939655.0
313,Scaffold10,1939934.0,1940010.0
314,Scaffold10,1940467.0,1940519.0
315,Scaffold10,1941012.0,1941064.0
316,Scaffold10,1947150.0,1947197.0
317,Scaffold10,1947231.0,1947339.0
318,Scaffold10,1961680.0,1961743.0
319,Scaffold10,1972233.0,1972318.0
320,Scaffold10,1974655.0,1974740.0
321,Scaffold10,1999576.0,1999628.0
322,Scaffold10,2027586.0,2027680.0
323,Scaffold100,4046.0,4221.0
324,Scaffold100,31175.0,31223.0
325,Scaffold100,37587.0,37637.0
326,Scaffold100,96722.0,96783.0
327,Scaffold100,129072.0,129169.0
328,Scaffold100,157903.0,157954.0
329,Scaffold100,446349.0,446403.0
330,Scaffold100,449721.0,449781.0
331,Scaffold100,471484.0,471538.0
332,Scaffold100,499305.0,499371.0
333,Scaffold100,502823.0,502873.0
334,Scaffold100,518535.0,518650.0
335,Scaffold100,518764.0,518814.0
336,Scaffold100,518821.0,518892.0
337,Scaffold100,542437.0,542488.0
338,Scaffold100,542496.0,542563.0
339,Scaffold100,612546.0,612605.0
340,Scaffold100,678587.0,678657.0
341,Scaffold100,812298.0,812356.0
342,Scaffold100,834947.0,835002.0
343,Scaffold100,843417.0,843492.0
344,Scaffold100,885344.0,885399.0
345,Scaffold100,886457.0,886524.0
346,Scaffold100,906669.0,906823.0
347,Scaffold1000,10242.0,10300.0
348,Scaffold1001,53047.0,53104.0
349,Scaffold1001,127340.0,127398.0
350,Scaffold1001,129497.0,129560.0
351,Scaffold1002,36209.0,36272.0
352,Scaffold1002,49579.0,49659.0
353,Scaffold1002,50858.0,50950.0
354,Scaffold1002,50957.0,51007.0
355,Scaffold1002,58235.0,58287.0
356,Scaffold1002,58374.0,58436.0
357,Scaffold1002,63600.0,63683.0
358,Scaffold1002,71699.0,71765.0
359,Scaffold1002,78198.0,78256.0
360,Scaffold1002,78772.0,78830.0
361,Scaffold1002,79986.0,80074.0
362,Scaffold1002,80077.0,80194.0
363,Scaffold1002,80364.0,80417.0
364,Scaffold1002,100909.0,100969.0
365,Scaffold1002,101246.0,101306.0
366,Scaffold1002,112558.0,112625.0
367,Scaffold1002,166127.0,166197.0
368,Scaffold1002,182119.0,182184.0
369,Scaffold1002,182215.0,182289.0
370,Scaffold1002,184687.0,184737.0
371,Scaffold1002,184739.0,184820.0
372,Scaffold1002,185823.0,185879.0
373,Scaffold1002,186675.0,186738.0
374,Scaffold1002,190360.0,190409.0
375,Scaffold1002,191551.0,191633.0
376,Scaffold1002,193925.0,193984.0
377,Scaffold1002,194025.0,194155.0
378,Scaffold1002,202347.0,202414.0
379,Scaffold1002,202424.0,202580.0
380,Scaffold1002,206331.0,206392.0
381,Scaffold1002,210759.0,210838.0
382,Scaffold1002,214343.0,214427.0
383,Scaffold1002,222573.0,222622.0
384,Scaffold1002,226411.0,226469.0
385,Scaffold1002,229119.0,229211.0
386,Scaffold1002,232779.0,232834.0
387,Scaffold1002,233435.0,233509.0
388,Scaffold1002,238286.0,238335.0
389,Scaffold1002,271086.0,271135.0
390,Scaffold1002,294427.0,294478.0
391,Scaffold1002,295732.0,295848.0
392,Scaffold1002,297950.0,297998.0
393,Scaffold1003,98630.0,98696.0
394,Scaffold1003,144164.0,144269.0
395,Scaffold1003,152830.0,152879.0
396,Scaffold1003,211305.0,211392.0
397,Scaffold1003,245097.0,245177.0
398,Scaffold1004,13716.0,13765.0
399,Scaffold1004,18798.0,18847.0
400,Scaffold1004,20493.0,20543.0
401,Scaffold1004,27295.0,27359.0
402,Scaffold1004,162380.0,162439.0
403,Scaffold1004,189086.0,189139.0
404,Scaffold1005,21988.0,22040.0
405,Scaffold1005,97554.0,97604.0
406,Scaffold1005,98013.0,98062.0
407,Scaffold1005,98064.0,98129.0
408,Scaffold1005,98133.0,98186.0
409,Scaffold1005,101852.0,101919.0
410,Scaffold1005,146724.0,146775.0
411,Scaffold1005,146969.0,147025.0
412,Scaffold1005,213715.0,213793.0
413,Scaffold1005,218966.0,219015.0
414,Scaffold1005,219047.0,219099.0
415,Scaffold1006,42006.0,42076.0
416,Scaffold1006,80590.0,80651.0
417,Scaffold10067,206.0,267.0
418,Scaffold1007,66638.0,66700.0
419,Scaffold1007,108426.0,108486.0
420,Scaffold1007,144449.0,144506.0
421,Scaffold1007,157457.0,157528.0
422,Scaffold1007,168907.0,168972.0
423,Scaffold10072,6746.0,6811.0
424,Scaffold10072,7132.0,7203.0
425,Scaffold10072,7907.0,7981.0
426,Scaffold10075,155.0,209.0
427,Scaffold1008,7410.0,7470.0
428,Scaffold1008,98359.0,98424.0
429,Scaffold1008,100028.0,100118.0
430,Scaffold1008,100649.0,100699.0
431,Scaffold1008,100701.0,100769.0
432,Scaffold1008,100989.0,101054.0
433,Scaffold1008,105733.0,105784.0
434,Scaffold1008,138518.0,138605.0
435,Scaffold1008,142933.0,143013.0
436,Scaffold1008,148612.0,148674.0
437,Scaffold1008,149225.0,149299.0
438,Scaffold1008,152256.0,152305.0
439,Scaffold1008,159970.0,160028.0
440,Scaffold1008,169097.0,169155.0
441,Scaffold1008,169179.0,169238.0
442,Scaffold1008,177326.0,177385.0
443,Scaffold1008,177405.0,177454.0
444,Scaffold1008,198675.0,198734.0
445,Scaffold1008,216233.0,216304.0
446,Scaffold1008,243417.0,243471.0
447,Scaffold1008,249094.0,249184.0
448,Scaffold1008,249893.0,249953.0
449,Scaffold1008,250158.0,250213.0
450,Scaffold1008,301371.0,301427.0
451,Scaffold1008,314319.0,314400.0
452,Scaffold10084,2803.0,2867.0
453,Scaffold1009,33243.0,33307.0
454,Scaffold1009,127190.0,127259.0
455,Scaffold1009,154121.0,154177.0
456,Scaffold101,57913.0,57977.0
457,Scaffold101,75148.0,75213.0
458,Scaffold101,118835.0,118896.0
459,Scaffold101,191098.0,191159.0
460,Scaffold101,301360.0,301430.0
461,Scaffold101,575086.0,575135.0
462,Scaffold1010,83799.0,83859.0
463,Scaffold1010,104323.0,104409.0
464,Scaffold1010,111225.0,111307.0
465,Scaffold1010,120602.0,120712.0
466,Scaffold1010,130523.0,130572.0
467,Scaffold1010,181233.0,181296.0
468,Scaffold1010,189186.0,189267.0
469,Scaffold1010,189483.0,189532.0
470,Scaffold1010,197084.0,197163.0
471,Scaffold1010,221043.0,221098.0
472,Scaffold1010,226984.0,227038.0
473,Scaffold1010,237026.0,237100.0
474,Scaffold1010,237113.0,237167.0
475,Scaffold1010,237271.0,237330.0
476,Scaffold1010,237628.0,237680.0
477,Scaffold1010,242638.0,242692.0
478,Scaffold1010,243423.0,243501.0
479,Scaffold1010,244184.0,244276.0
480,Scaffold1010,263390.0,263487.0
481,Scaffold1010,263738.0,263787.0
482,Scaffold1010,264305.0,264375.0
483,Scaffold1010,265887.0,265944.0
484,Scaffold1010,305323.0,305436.0
485,Scaffold1011,35182.0,35231.0
486,Scaffold1011,44705.0,44834.0
487,Scaffold1011,55101.0,55204.0
488,Scaffold1011,58774.0,58837.0
489,Scaffold1011,91765.0,91828.0
490,Scaffold1011,258967.0,259016.0
491,Scaffold10114,1865.0,1999.0
492,Scaffold10114,2812.0,2899.0
493,Scaffold10114,2936.0,3038.0
494,Scaffold10114,8443.0,8492.0
495,Scaffold10114,11748.0,11845.0
496,Scaffold1012,43048.0,43146.0
497,Scaffold1012,102758.0,102806.0
498,Scaffold1012,117663.0,117735.0
499,Scaffold10124,1191.0,1242.0
500,Scaffold1013,17145.0,17233.0
501,Scaffold1013,23283.0,23334.0
502,Scaffold1013,30981.0,31036.0
503,Scaffold1013,34074.0,34165.0
504,Scaffold1013,51628.0,51682.0
505,Scaffold1013,75744.0,75795.0
506,Scaffold1013,90940.0,91012.0
507,Scaffold1013,97741.0,97876.0
508,Scaffold1013,102395.0,102507.0
509,Scaffold1013,102763.0,102860.0
510,Scaffold1013,107567.0,107644.0
511,Scaffold1013,117143.0,117212.0
512,Scaffold1013,123929.0,123984.0
513,Scaffold1013,141185.0,141248.0
514,Scaffold1013,154555.0,154630.0
515,Scaffold1013,208960.0,209022.0
516,Scaffold1015,53249.0,53333.0
517,Scaffold1015,55241.0,55304.0
518,Scaffold1015,56044.0,56095.0
519,Scaffold1015,60070.0,60131.0
520,Scaffold1015,61234.0,61376.0
521,Scaffold1015,114988.0,115044.0
522,Scaffold1015,116001.0,116061.0
523,Scaffold1015,147357.0,147408.0
524,Scaffold1015,148644.0,148715.0
525,Scaffold1015,177799.0,177852.0
526,Scaffold1015,187331.0,187387.0
527,Scaffold1015,187428.0,187479.0
528,Scaffold1015,187553.0,187602.0
529,Scaffold1015,212037.0,212086.0
530,Scaffold1015,212140.0,212207.0
531,Scaffold1015,228350.0,228445.0
532,Scaffold1015,231483.0,231576.0
533,Scaffold1015,250053.0,250105.0
534,Scaffold1015,260225.0,260280.0
535,Scaffold1015,260928.0,260984.0
536,Scaffold1015,261550.0,261616.0
537,Scaffold1015,273495.0,273574.0
538,Scaffold1015,275876.0,275947.0
539,Scaffold1015,278828.0,278938.0
540,Scaffold1015,308541.0,308602.0
541,Scaffold1015,309540.0,309601.0
542,Scaffold1015,316206.0,316260.0
543,Scaffold1015,317320.0,317387.0
544,Scaffold1015,351525.0,351574.0
545,Scaffold1015,384635.0,384710.0
546,Scaffold1015,384711.0,384764.0
547,Scaffold1015,390100.0,390154.0
548,Scaffold1015,396435.0,396492.0
549,Scaffold10153,852.0,926.0
550,Scaffold1016,166571.0,166647.0
551,Scaffold1017,53619.0,53688.0
552,Scaffold1017,118990.0,119039.0
553,Scaffold1017,157228.0,157278.0
554,Scaffold1018,103308.0,103359.0
555,Scaffold1019,181869.0,181945.0
556,Scaffold102,10473.0,10559.0
557,Scaffold102,130387.0,130467.0
558,Scaffold102,132326.0,132431.0
559,Scaffold102,175823.0,175876.0
560,Scaffold102,177591.0,177649.0
561,Scaffold102,193670.0,193725.0
562,Scaffold102,275535.0,275604.0
563,Scaffold102,279464.0,279513.0
564,Scaffold102,280007.0,280070.0
565,Scaffold102,280183.0,280233.0
566,Scaffold102,283381.0,283446.0
567,Scaffold102,283603.0,283675.0
568,Scaffold102,304035.0,304087.0
569,Scaffold102,304142.0,304222.0
570,Scaffold102,304599.0,304655.0
571,Scaffold102,306162.0,306231.0
572,Scaffold102,335592.0,335673.0
573,Scaffold102,339010.0,339081.0
574,Scaffold102,339136.0,339195.0
575,Scaffold102,358959.0,359010.0
576,Scaffold102,373140.0,373190.0
577,Scaffold102,379089.0,379151.0
578,Scaffold102,384043.0,384107.0
579,Scaffold102,384508.0,384570.0
580,Scaffold102,388174.0,388244.0
581,Scaffold102,390774.0,390842.0
582,Scaffold102,400205.0,400280.0
583,Scaffold102,401153.0,401223.0
584,Scaffold102,409155.0,409211.0
585,Scaffold102,431243.0,431310.0
586,Scaffold102,455205.0,455264.0
587,Scaffold102,457420.0,457517.0
588,Scaffold102,495599.0,495698.0
589,Scaffold102,502198.0,502277.0
590,Scaffold102,505868.0,505944.0
591,Scaffold102,508084.0,508139.0
592,Scaffold102,509344.0,509402.0
593,Scaffold102,516926.0,516999.0
594,Scaffold102,531305.0,531355.0
595,Scaffold102,531559.0,531655.0
596,Scaffold102,536261.0,536317.0
597,Scaffold102,537240.0,537296.0
598,Scaffold102,537707.0,537766.0
599,Scaffold102,539468.0,539520.0
600,Scaffold102,540495.0,540545.0
601,Scaffold102,542251.0,542305.0
602,Scaffold102,543016.0,543097.0
603,Scaffold102,545710.0,545786.0
604,Scaffold102,547490.0,547542.0
605,Scaffold102,559718.0,559768.0
606,Scaffold102,560611.0,560674.0
607,Scaffold102,564892.0,564942.0
608,Scaffold102,565021.0,565109.0
609,Scaffold102,565151.0,565426.0
610,Scaffold102,565492.0,565599.0
611,Scaffold102,565606.0,565676.0
612,Scaffold102,565904.0,565954.0
613,Scaffold102,565963.0,566062.0
614,Scaffold102,566076.0,566333.0
615,Scaffold102,566815.0,566873.0
616,Scaffold102,630508.0,630559.0
617,Scaffold102,686471.0,686520.0
618,Scaffold1020,84967.0,85070.0
619,Scaffold1020,96668.0,96771.0
620,Scaffold1020,127366.0,127458.0
621,Scaffold1020,150153.0,150204.0
622,Scaffold10203,795.0,862.0
623,Scaffold1021,3295.0,3345.0
624,Scaffold1021,19955.0,20031.0
625,Scaffold1021,20032.0,20089.0
626,Scaffold1021,24808.0,24922.0
627,Scaffold1021,31076.0,31131.0
628,Scaffold1021,59026.0,59096.0
629,Scaffold1022,33033.0,33091.0
630,Scaffold1022,74239.0,74346.0
631,Scaffold1022,74537.0,74618.0
632,Scaffold1022,74864.0,74941.0
633,Scaffold1022,83948.0,84005.0
634,Scaffold1022,105916.0,105971.0
635,Scaffold1022,126168.0,126229.0
636,Scaffold1022,126371.0,126430.0
637,Scaffold1022,140479.0,140547.0
638,Scaffold1022,143564.0,143636.0
639,Scaffold1022,145981.0,146068.0
640,Scaffold1022,152458.0,152545.0
641,Scaffold1022,166666.0,166717.0
642,Scaffold1022,172291.0,172344.0
643,Scaffold1022,175978.0,176027.0
644,Scaffold1022,184457.0,184546.0
645,Scaffold1022,184818.0,184879.0
646,Scaffold1023,13672.0,13730.0
647,Scaffold1023,14594.0,14649.0
648,Scaffold1023,23008.0,23072.0
649,Scaffold1023,26516.0,26573.0
650,Scaffold1023,39255.0,39308.0
651,Scaffold1023,66343.0,66410.0
652,Scaffold1023,76026.0,76093.0
653,Scaffold1023,119139.0,119247.0
654,Scaffold1023,149882.0,149958.0
655,Scaffold1023,154721.0,154799.0
656,Scaffold10230,1.0,66.0
657,Scaffold1024,2538.0,2599.0
658,Scaffold1024,26773.0,26822.0
659,Scaffold1024,129156.0,129206.0
660,Scaffold1024,223026.0,223108.0
661,Scaffold1025,15771.0,15830.0
662,Scaffold1025,15844.0,15935.0
663,Scaffold1026,19537.0,19606.0
664,Scaffold1026,19756.0,19863.0
665,Scaffold1026,19869.0,19920.0
666,Scaffold1026,56679.0,56754.0
667,Scaffold1026,84814.0,84863.0
668,Scaffold1026,170211.0,170265.0
669,Scaffold1027,39249.0,39304.0
670,Scaffold1027,76877.0,76934.0
671,Scaffold1027,93485.0,93546.0
672,Scaffold1027,143264.0,143317.0
673,Scaffold1027,198174.0,198223.0
674,Scaffold1027,227838.0,227887.0
675,Scaffold1027,250673.0,250723.0
676,Scaffold1027,251098.0,251198.0
677,Scaffold10276,668.0,722.0
678,Scaffold1028,19828.0,19897.0
679,Scaffold1028,52848.0,52905.0
680,Scaffold1028,52940.0,53022.0
681,Scaffold1028,71673.0,71726.0
682,Scaffold1028,79662.0,79723.0
683,Scaffold1028,101886.0,101954.0
684,Scaffold1029,153210.0,153268.0
685,Scaffold1029,168495.0,168552.0
686,Scaffold1029,215443.0,215499.0
687,Scaffold1029,221348.0,221420.0
688,Scaffold1029,246808.0,246878.0
689,Scaffold1029,247828.0,247951.0
690,Scaffold1029,247996.0,248072.0
691,Scaffold1029,248813.0,248868.0
692,Scaffold1029,249347.0,249411.0
693,Scaffold1029,249413.0,249466.0
694,Scaffold1029,249940.0,249989.0
695,Scaffold1029,253648.0,253703.0
696,Scaffold1029,255159.0,255210.0
